incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
10035067,10/17/2010 10:52:00 AM,XX,MURDOCK ST,,S,68,220,BURGLARY/BREAKING AND ENTERING,-71.10817,42.39520,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
6008150,03/12/2006 08:14:00 PM,XX,PARK ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10770,42.38085,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9036745,10/04/2009 04:42:00 AM,XX,PINCKNEY ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.08143,42.38460,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
10042666,12/28/2010 03:34:00 PM,XX,PINCKNEY ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.08143,42.38460,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
5033558,10/12/2005 12:45:00 PM,XX,POWDER HOUSE BLVD,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12038,42.40256,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
14041205,11/22/2014 07:35:02 PM,XX,PRESCOTT ST,,S,47,23F,THEFT FROM MOTOR VEHICLE,-71.09860,42.38548,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
11022614,07/13/2011 07:07:00 PM,XX,PRESCOTT ST,,S,47,23F,THEFT FROM MOTOR VEHICLE,-71.09860,42.38548,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
15041202,08/21/2015 05:27:00 PM,XX,PRICHARD AV,,S,88,220,BURGLARY/BREAKING AND ENTERING,-71.11085,42.39661,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
15040812,08/19/2015 05:48:39 PM,XX,PRICHARD AV,,S,88,23F,THEFT FROM MOTOR VEHICLE,-71.11085,42.39661,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
7024797,07/10/2007 06:27:00 AM,XX,RAYMOND AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12674,42.40671,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8009516,03/21/2008 08:50:00 AM,XX,RAYMOND AVE,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.12674,42.40671,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
10037243,11/05/2010 11:35:00 PM,XX,SIMPSON AVE,,S,123,220,BURGLARY/BREAKING AND ENTERING,-71.12308,42.40068,25,017,350500,1400000US25017350500,25017350500,3505,CT,225395,0
11007624,03/01/2011 04:50:00 PM,XX,SYCAMORE ST,,S,43,23F,THEFT FROM MOTOR VEHICLE,-71.10037,42.39012,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
9033730,09/10/2009 11:00:00 PM,XX,SYDNEY ST,,S,35,240,MOTOR VEHICLE THEFT,-71.08991,42.39470,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10036829,11/02/2010 12:02:00 AM,XX,TEMPLE ST,,S,33,220,BURGLARY/BREAKING AND ENTERING,-71.09174,42.39486,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
14039528,11/09/2014 02:28:31 PM,XX,TEN HILLS RD,,S,32,23F,THEFT FROM MOTOR VEHICLE,-71.08543,42.39659,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
11006920,02/21/2011 12:49:00 PM,XX,THURSTON ST,,S,41,23F,THEFT FROM MOTOR VEHICLE,-71.09748,42.39198,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
6008759,03/17/2006 07:35:00 PM,XX,WILLOW AVE,,,NA,240,MOTOR VEHICLE THEFT,-71.11750,42.39324,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8000896,01/08/2008 06:13:00 PM,6XX,BROADWAY,,S,85,120,ROBBERY,-71.10950,42.39894,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
5026913,08/20/2005 06:11:00 AM,6XX,BROADWAY,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10950,42.39894,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
6007419,03/07/2006 01:28:00 AM,6XX,SOMERVILLE AVE,,,NA,240,MOTOR VEHICLE THEFT,-71.11031,42.38414,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9043687,11/28/2009 12:25:00 AM,6XX,SOMERVILLE AVE,,B,81,23F,THEFT FROM MOTOR VEHICLE,-71.11053,42.38408,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
14002455,01/22/2014 09:38:24 AM,6XX,SOMERVILLE AVE,,B,81,120,ROBBERY,-71.11053,42.38408,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
8033174,09/16/2008 10:03:00 PM,6XX,SOMERVILLE AVE,,B,81,23F,THEFT FROM MOTOR VEHICLE,-71.11053,42.38408,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10021432,06/27/2010 07:57:00 AM,6XX,SOMERVILLE AVE,,S,78,23F,THEFT FROM MOTOR VEHICLE,-71.11038,42.38416,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
15000862,01/07/2015 02:08:12 PM,6XX,SOMERVILLE AVE,,S,81,220,BURGLARY/BREAKING AND ENTERING,-71.11062,42.38410,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
17021991,04/14/2017 06:20:24 PM,6XX,GRAND UNION BLVD,,B,1,240,MOTOR VEHICLE THEFT,-71.08221,42.39679,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
8027220,08/05/2008 09:03:00 AM,6XX,MCGRATH HWY,,B,10,240,MOTOR VEHICLE THEFT,-71.08935,42.38832,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
15000821,01/07/2015 06:37:03 AM,6XX,SOMERVILLE AVE,,S,81,220,BURGLARY/BREAKING AND ENTERING,-71.11071,42.38412,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9019800,06/01/2009 06:16:00 PM,6XX,SOMERVILLE AVE,,S,78,240,MOTOR VEHICLE THEFT,-71.11052,42.38419,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6032834,09/19/2006 07:55:00 AM,6XX,SOMERVILLE AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.11052,42.38419,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6023008,07/07/2006 09:31:00 AM,6XX,SOMERVILLE AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.11080,42.38415,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10008792,03/20/2010 07:11:00 AM,6XX,SOMERVILLE AVE,,S,78,220,BURGLARY/BREAKING AND ENTERING,-71.11059,42.38421,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
14009300,03/26/2014 12:16:26 PM,6XX,SUMMER ST,,S,50,220,BURGLARY/BREAKING AND ENTERING,-71.10033,42.38420,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
14014508,05/09/2014 12:25:39 PM,6XX,SUMMER ST,,S,50,120,ROBBERY,-71.10033,42.38420,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10003156,01/30/2010 10:52:00 PM,XX,BOW ST,,S,51,220,BURGLARY/BREAKING AND ENTERING,-71.09930,42.38153,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
14009512,03/28/2014 12:35:31 PM,XX,CHETWYND RD,,S,126,220,BURGLARY/BREAKING AND ENTERING,-71.12641,42.40879,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
15040368,08/17/2015 12:01:04 PM,XX,CHURCH ST,,S,51,240,MOTOR VEHICLE THEFT,-71.09991,42.38231,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
7039562,10/26/2007 09:05:00 AM,XX,COLUMBUS AVE,,S,22,23F,THEFT FROM MOTOR VEHICLE,-71.09485,42.38177,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
7004193,02/06/2007 07:39:00 PM,XX,COLUMBUS AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.09485,42.38177,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
11012149,04/13/2011 08:08:00 AM,XX,CONCORD AVE,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.09952,42.37657,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7011831,04/07/2007 08:09:00 PM,XX,CONWELL AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12747,42.40784,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
7046838,12/27/2007 05:59:00 PM,XX,DERBY ST,,S,35,23F,THEFT FROM MOTOR VEHICLE,-71.09052,42.39437,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
14038070,10/29/2014 07:07:28 PM,XX,DIMICK ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.10357,42.37734,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
5040588,12/10/2005 06:08:00 PM,XX,DIMICK ST,,,NA,120,ROBBERY,-71.10357,42.37734,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7021638,06/17/2007 01:50:00 PM,XX,ELM ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.11573,42.38839,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
15040887,08/20/2015 06:41:08 AM,XX,EVERGREEN AV,,S,39,23F,THEFT FROM MOTOR VEHICLE,-71.09766,42.39217,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
7017242,05/19/2007 06:20:00 PM,XX,EVERGREEN AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09766,42.39217,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
12016892,05/05/2012 01:46:00 AM,XX,EVERGREEN AVE,,S,41,120,ROBBERY,-71.09766,42.39217,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
15018082,04/22/2015 09:35:36 PM,XX,FAIRFAX ST,,S,131,23F,THEFT FROM MOTOR VEHICLE,-71.12981,42.41184,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
13039555,10/20/2013 10:10:50 AM,XX,GORDON ST,,S,131,23F,THEFT FROM MOTOR VEHICLE,-71.12968,42.41317,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
11024954,08/02/2011 07:51:00 AM,XX,HINCKLEY ST,,S,65,23F,THEFT FROM MOTOR VEHICLE,-71.10643,42.39556,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
12012773,04/05/2012 06:00:00 PM,XX,HUDSON ST,,S,71,220,BURGLARY/BREAKING AND ENTERING,-71.10609,42.39039,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7026745,07/24/2007 10:19:00 AM,XX,INNER BELT RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08088,42.37670,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11037165,11/03/2011 01:04:00 PM,XX,IRVING ST,,S,112,220,BURGLARY/BREAKING AND ENTERING,-71.12240,42.40020,25,017,350500,1400000US25017350500,25017350500,3505,CT,225395,0
12041632,10/15/2012 08:59:00 PM,XX,LINDEN AVE,,S,72,220,BURGLARY/BREAKING AND ENTERING,-71.11252,42.38992,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7001330,01/12/2007 04:00:00 PM,XX,NEWTON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09668,42.37747,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
15002731,01/20/2015 04:31:45 PM,XX,NEWTON ST,,S,28,220,BURGLARY/BREAKING AND ENTERING,-71.09668,42.37747,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
10010111,03/31/2010 04:17:00 PM,XX,OAK ST,,S,28,220,BURGLARY/BREAKING AND ENTERING,-71.09917,42.37518,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
5039495,11/30/2005 11:33:00 PM,XX,PARK ST,,,NA,120,ROBBERY,-71.10799,42.38080,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6031577,09/09/2006 07:42:00 PM,XX,PARK ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10799,42.38080,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
11042324,12/08/2011 09:56:00 PM,XX,PRESCOTT ST,,S,47,23F,THEFT FROM MOTOR VEHICLE,-71.09846,42.38543,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
16042522,07/13/2016 12:59:31 PM,XX,PRICHARD AV,,S,88,23F,THEFT FROM MOTOR VEHICLE,-71.11072,42.39656,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
10032183,09/22/2010 05:07:00 PM,XX,PUTNAM ST,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.09753,42.38511,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
12031585,08/09/2012 05:19:00 PM,XX,PUTNAM ST,,S,48,23F,THEFT FROM MOTOR VEHICLE,-71.09753,42.38511,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
15039035,08/10/2015 01:41:17 PM,XX,PUTNAM ST,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.09753,42.38511,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
9024277,07/03/2009 05:41:00 PM,XX,PUTNAM ST,,S,48,220,BURGLARY/BREAKING AND ENTERING,-71.09753,42.38511,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
9044908,12/08/2009 07:19:00 AM,XX,STERLING ST,,S,131,23F,THEFT FROM MOTOR VEHICLE,-71.12991,42.41122,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8019276,06/07/2008 12:27:00 PM,XX,SUMMER ST,,S,47,220,BURGLARY/BREAKING AND ENTERING,-71.10010,42.38415,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
10005846,02/25/2010 12:17:00 AM,XX,SYCAMORE ST,,S,43,220,BURGLARY/BREAKING AND ENTERING,-71.10022,42.39009,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
11022127,07/09/2011 05:14:00 PM,XX,TRULL ST,,S,66,23F,THEFT FROM MOTOR VEHICLE,-71.10378,42.39471,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
10009964,03/30/2010 02:23:00 PM,XX,VICTORIA ST,,S,133,23F,THEFT FROM MOTOR VEHICLE,-71.13300,42.40406,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
6014941,05/06/2006 06:15:00 AM,XX,WALNUT ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09477,42.38418,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
11021468,07/03/2011 01:48:00 PM,XX,WALNUT ST,,S,48,23F,THEFT FROM MOTOR VEHICLE,-71.09477,42.38418,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
14026838,08/12/2014 06:07:07 AM,XX,WATERHOUSE ST,,S,134,220,BURGLARY/BREAKING AND ENTERING,-71.13304,42.40481,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
7027740,07/31/2007 09:26:00 AM,XX,WATERHOUSE ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.13304,42.40481,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8024779,07/17/2008 09:48:00 PM,XX,WHEATLAND ST,,S,35,120,ROBBERY,-71.08867,42.39289,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6031269,09/07/2006 03:01:00 PM,XX,WHEATLAND ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.08867,42.39289,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10013166,04/25/2010 08:33:00 PM,XX,WOODS AVE,,S,131,220,BURGLARY/BREAKING AND ENTERING,-71.12884,42.41195,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
16071896,11/12/2016 07:22:59 PM,6XX,SOMERVILLE AV,,B,81,23F,THEFT FROM MOTOR VEHICLE,-71.11088,42.38417,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
7045435,12/16/2007 08:45:00 PM,6XX,SOMERVILLE AVE,,B,81,120,ROBBERY,-71.11088,42.38417,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
8003908,02/02/2008 09:23:00 PM,6XX,SOMERVILLE AVE,,S,81,23F,THEFT FROM MOTOR VEHICLE,-71.11088,42.38417,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
13018772,05/14/2013 06:07:55 PM,6XX,SOMERVILLE AVE,,S,78,220,BURGLARY/BREAKING AND ENTERING,-71.11065,42.38422,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10012866,04/23/2010 01:35:00 PM,6XX,SOMERVILLE AVE,,S,78,240,MOTOR VEHICLE THEFT,-71.11065,42.38422,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
12031439,08/08/2012 06:34:00 PM,6XX,SOMERVILLE AVE,,S,78,220,BURGLARY/BREAKING AND ENTERING,-71.11071,42.38424,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9029603,08/09/2009 08:07:00 PM,6XX,SOMERVILLE AVE,,S,78,220,BURGLARY/BREAKING AND ENTERING,-71.11071,42.38424,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
7038220,10/15/2007 07:16:00 PM,6XX,MYSTIC AVE,,S,33,120,ROBBERY,-71.09460,42.39931,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
15012402,03/20/2015 05:27:05 PM,6XX,MYSTIC AVE,,S,33,220,BURGLARY/BREAKING AND ENTERING,-71.09460,42.39931,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9028555,08/02/2009 03:30:00 AM,6XX,MYSTIC AVE,,S,33,220,BURGLARY/BREAKING AND ENTERING,-71.09460,42.39931,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
13002925,01/21/2013 10:48:00 AM,6XX,MCGRATH HWY,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.08918,42.38855,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
6025973,07/28/2006 06:51:00 PM,6XX,MYSTIC AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09465,42.39933,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
12032129,08/13/2012 07:43:00 AM,6XX,INNER BELT RD,,S,19,23F,THEFT FROM MOTOR VEHICLE,-71.08088,42.37668,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
12017481,05/09/2012 08:14:00 AM,XX,ALBION ST,,S,71,23F,THEFT FROM MOTOR VEHICLE,-71.10578,42.39080,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9044032,12/01/2009 07:15:00 AM,XX,AVON ST,,S,46,240,MOTOR VEHICLE THEFT,-71.10305,42.38594,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
15019859,05/02/2015 04:13:14 PM,XX,BEACON ST,,S,60,220,BURGLARY/BREAKING AND ENTERING,-71.10391,42.37617,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
6021962,06/29/2006 04:44:00 PM,XX,BEACON ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10391,42.37617,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
15046209,09/17/2015 07:11:18 PM,XX,CAMERON AV,,S,125,220,BURGLARY/BREAKING AND ENTERING,-71.12825,42.39912,25,017,350800,1400000US25017350800,25017350800,3508,CT,211545,0
8009433,03/20/2008 12:55:00 PM,XX,CONWELL AVE,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.12763,42.40778,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
12013840,04/13/2012 07:50:00 PM,XX,DARTMOUTH ST,,S,39,240,MOTOR VEHICLE THEFT,-71.09602,42.39258,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
9008803,03/11/2009 04:45:00 PM,XX,DARTMOUTH ST,,S,39,23F,THEFT FROM MOTOR VEHICLE,-71.09602,42.39258,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
11000063,01/01/2011 11:39:00 AM,XX,DERBY ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
11000059,01/01/2011 10:56:00 AM,XX,DERBY ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7028778,08/08/2007 05:40:00 PM,XX,DERBY ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
16009735,02/20/2016 12:25:01 PM,XX,DERBY ST,,S,37,220,BURGLARY/BREAKING AND ENTERING,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6012758,04/18/2006 08:58:00 AM,XX,DERBY ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
14043713,12/11/2014 03:09:21 PM,XX,DERBY ST,,S,37,220,BURGLARY/BREAKING AND ENTERING,-71.09067,42.39433,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7017596,05/22/2007 12:30:00 PM,XX,FLINT ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08873,42.38485,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
16057946,09/13/2016 01:22:42 PM,XX,HUDSON ST,,S,71,23F,THEFT FROM MOTOR VEHICLE,-71.10624,42.39032,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10039672,11/30/2010 12:52:00 PM,XX,JOY ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08700,42.37897,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11026581,08/15/2011 11:00:00 AM,XX,JOY ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08700,42.37897,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
13022774,06/13/2013 07:39:23 PM,XX,JOY ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08700,42.37897,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11020274,06/23/2011 12:06:00 PM,XX,JOY ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08700,42.37897,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11001594,01/14/2011 04:27:00 PM,XX,JOY ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08700,42.37897,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
9046003,12/17/2009 09:34:00 PM,XX,LINDEN AVE,,S,72,220,BURGLARY/BREAKING AND ENTERING,-71.11267,42.38994,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
9047148,12/26/2009 09:17:00 PM,XX,MARION ST,,S,58,220,BURGLARY/BREAKING AND ENTERING,-71.10169,42.37724,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
8037671,10/19/2008 11:46:00 AM,XX,MEACHAM RD,,S,117,240,MOTOR VEHICLE THEFT,-71.12444,42.39689,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
11024937,08/02/2011 01:21:00 AM,XX,MURDOCK ST,,S,68,220,BURGLARY/BREAKING AND ENTERING,-71.10814,42.39516,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
5016438,05/28/2005 03:02:00 AM,XX,OSSIPEE RD,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12455,42.40412,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
9003731,01/29/2009 04:26:00 PM,XX,PARK ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.10776,42.38081,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
12009236,03/12/2012 09:27:00 AM,XX,PARK ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.10776,42.38081,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
10038001,11/13/2010 07:44:00 PM,XX,PARK ST,,S,53,220,BURGLARY/BREAKING AND ENTERING,-71.10776,42.38081,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
14036970,10/23/2014 02:48:32 PM,XX,PINCKNEY ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.08142,42.38462,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
11031031,09/20/2011 01:50:00 PM,XX,PUTNAM RD,,S,31,240,MOTOR VEHICLE THEFT,-71.08749,42.39781,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
10025303,07/29/2010 09:27:00 AM,XX,PUTNAM ST,,S,47,23F,THEFT FROM MOTOR VEHICLE,-71.09764,42.38520,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
9028237,07/31/2009 08:10:00 AM,XX,RUSH ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.08698,42.38540,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
10037213,11/05/2010 05:43:00 PM,XX,RUSH ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.08698,42.38540,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
11027086,08/19/2011 07:00:00 PM,XX,TEN HILLS RD,,S,32,220,BURGLARY/BREAKING AND ENTERING,-71.08542,42.39668,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
15021531,05/11/2015 05:56:14 PM,XX,VERNON ST,,S,66,220,BURGLARY/BREAKING AND ENTERING,-71.10404,42.39233,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
6025676,07/26/2006 06:49:00 PM,XX,VINAL AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09646,42.38544,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
6004103,02/06/2006 04:35:00 PM,XX,VINAL AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09646,42.38544,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
12027128,07/13/2012 08:54:00 AM,XX,VINAL AVE,,S,48,240,MOTOR VEHICLE THEFT,-71.09646,42.38544,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
12035187,09/02/2012 12:11:00 PM,XX,VINAL AVE,,S,48,240,MOTOR VEHICLE THEFT,-71.09646,42.38544,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
5006414,02/27/2005 11:59:00 AM,XX,WILLOW AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.11748,42.39326,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5026689,08/18/2005 02:36:00 PM,XX,WINSLOW AVE,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11925,42.39659,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
14045300,12/21/2014 07:44:09 PM,XX,WOODS AVE,,S,131,23F,THEFT FROM MOTOR VEHICLE,-71.12894,42.41188,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
17019417,04/01/2017 11:45:59 PM,6XX,ASSEMBLY ROW,,B,1,23F,THEFT FROM MOTOR VEHICLE,-71.07940,42.39513,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
